UserID,Edad,Género,Región,GéneroFav,ClaseUsuario,La Piragua,La Gota Fría,Colombia Tierra Querida,La Camisa Negra,Tusa,Hawái,Mi Gente,Provenza,Cali Pachanguero,Rebelión,La Bicicleta,Te Mando Flores,Ay Hombe,Esta Vida,Sin Medir Distancias,Me Enamora,Flaca,Bolero Falaz,Soy Yo,To My Love,Canción_21,Canción_22,Canción_23,Canción_24,Canción_25,Canción_26,Canción_27,Canción_28,Canción_29,Canción_30,Canción_31,Canción_32,Canción_33,Canción_34,Canción_35,Canción_36,Canción_37,Canción_38,Canción_39,Canción_40,Canción_41,Canción_42,Canción_43,Canción_44,Canción_45,Canción_46,Canción_47,Canción_48,Canción_49,Canción_50,Canción_51,Canción_52,Canción_53,Canción_54,Canción_55,Canción_56,Canción_57,Canción_58,Canción_59,Canción_60,Canción_61,Canción_62,Canción_63,Canción_64,Canción_65,Canción_66,Canción_67,Canción_68,Canción_69,Canción_70,Canción_71,Canción_72,Canción_73,Canción_74,Canción_75,Canción_76,Canción_77,Canción_78,Canción_79,Canción_80,Canción_81,Canción_82,Canción_83,Canción_84,Canción_85,Canción_86,Canción_87,Canción_88,Canción_89,Canción_90,Canción_91,Canción_92,Canción_93,Canción_94,Canción_95,Canción_96,Canción_97,Canción_98,Canción_99,Canción_100,Canción_101,Canción_102,Canción_103,Canción_104,Canción_105,Canción_106,Canción_107,Canción_108,Canción_109,Canción_110,Canción_111,Canción_112,Canción_113,Canción_114,Canción_115,Canción_116,Canción_117,Canción_118,Canción_119,Canción_120,Canción_121,Canción_122,Canción_123,Canción_124,Canción_125,Canción_126,Canción_127,Canción_128,Canción_129,Canción_130,Canción_131,Canción_132,Canción_133,Canción_134,Canción_135,Canción_136,Canción_137,Canción_138,Canción_139,Canción_140,Canción_141,Canción_142,Canción_143,Canción_144,Canción_145,Canción_146,Canción_147,Canción_148,Canción_149,Canción_150,Canción_151,Canción_152,Canción_153,Canción_154,Canción_155,Canción_156,Canción_157,Canción_158,Canción_159,Canción_160,Canción_161,Canción_162,Canción_163,Canción_164,Canción_165,Canción_166,Canción_167,Canción_168,Canción_169,Canción_170,Canción_171,Canción_172,Canción_173,Canción_174,Canción_175,Canción_176,Canción_177,Canción_178,Canción_179,Canción_180,Canción_181,Canción_182,Canción_183,Canción_184,Canción_185,Canción_186,Canción_187,Canción_188,Canción_189,Canción_190,Canción_191,Canción_192,Canción_193,Canción_194,Canción_195,Canción_196,Canción_197,Canción_198,Canción_199,Canción_200
357,29,M,Santander,Rock,Rockero,5,4,5,3,0,5,5,0,3,0,5,3,4,3,4,0,3,0,1,4,2,0,1,5,5,0,5,0,0,0,2,0,5,3,4,4,0,3,5,5,0,3,2,3,5,3,0,5,4,0,0,3,4,0,3,2,2,3,4,2,2,4,0,2,3,2,3,4,0,0,2,4,0,3,4,3,4,1,5,4,2,0,3,2,4,1,0,2,3,1,5,0,4,2,2,5,0,0,3,1,0,4,2,0,0,1,0,2,3,0,5,5,2,4,5,0,4,5,3,0,0,4,2,5,1,5,3,0,4,5,5,5,3,3,2,4,2,4,2,4,0,4,0,1,4,4,2,0,3,3,3,3,1,0,2,3,5,0,5,0,3,4,0,3,3,4,5,3,4,3,4,3,0,4,2,0,0,0,3,5,0,3,2,3,0,3,4,5,2,3,3,1,4,5,4,2,0,0,5,0
358,35,M,Santander,Pop,Fan del Pop,0,3,2,0,2,5,4,5,0,0,3,4,0,3,0,0,2,5,0,4,5,5,3,3,0,5,0,0,5,0,5,2,2,5,4,4,0,0,3,4,3,3,4,5,5,4,0,5,4,0,0,3,0,0,3,4,4,0,4,3,0,2,4,0,2,0,1,0,3,2,0,3,1,3,0,4,5,0,0,2,3,3,2,3,5,5,5,0,4,4,5,3,3,0,0,4,5,2,0,0,0,0,0,4,2,1,0,3,2,0,5,4,0,1,0,0,3,0,1,5,2,3,0,1,4,4,5,0,4,4,5,3,3,5,0,4,0,4,0,5,0,3,3,3,1,2,0,1,5,3,0,4,1,4,5,5,1,2,3,3,0,4,4,1,2,5,0,3,2,4,2,2,3,5,3,0,0,2,2,1,3,0,4,3,4,3,3,0,0,0,3,3,4,2,0,2,0,0,0,5
359,54,M,Bogotá,Urbano,Urbano,4,3,1,0,0,4,3,5,1,1,2,1,3,4,0,2,5,0,1,5,1,4,5,3,0,0,5,3,4,0,1,3,4,4,2,4,0,3,0,3,2,4,3,0,0,2,3,0,2,4,5,5,5,1,2,0,3,2,2,0,4,0,0,4,2,3,0,4,0,3,4,0,2,0,1,1,3,3,5,0,4,2,0,2,5,0,5,5,0,5,4,3,1,5,1,3,4,1,4,4,3,0,5,0,0,0,3,1,5,4,3,0,4,0,3,4,5,4,0,3,5,0,3,0,3,0,3,0,0,0,1,4,5,3,1,5,5,1,2,1,0,0,4,5,4,1,3,5,5,0,4,3,3,5,4,5,3,5,0,2,1,5,5,0,5,3,3,1,3,0,2,3,4,4,2,1,3,0,5,5,4,0,0,4,3,3,4,2,2,2,5,5,0,1,0,4,5,4,2,2
360,41,M,Santander,Salsa,Salsómano,0,3,0,2,0,0,2,1,0,3,4,2,2,4,3,3,0,3,5,5,1,0,0,2,3,1,1,0,5,4,0,0,0,0,1,2,1,3,3,0,0,3,4,5,4,5,0,4,0,5,3,3,0,4,4,0,4,3,3,4,3,2,3,0,0,4,0,3,4,3,5,1,5,0,3,5,4,4,5,4,2,4,4,3,3,4,0,0,4,4,3,0,1,2,1,3,2,0,3,4,3,5,0,5,5,3,5,0,3,0,2,3,0,2,2,4,5,0,0,4,3,0,4,4,5,0,2,0,5,1,3,4,5,0,3,3,3,2,0,3,4,0,5,3,4,4,5,0,1,1,1,0,0,4,0,0,4,0,0,3,0,0,2,3,3,0,0,3,5,0,1,2,0,0,4,3,5,3,1,0,3,2,3,4,2,4,4,4,5,0,5,3,5,3,3,4,3,3,3,5
361,32,M,Antioquia,Vallenato,Amante del Vallenato,0,5,0,3,1,1,4,4,4,3,2,4,1,4,0,0,0,5,5,4,3,0,0,0,0,5,2,2,2,1,4,0,4,1,0,3,1,3,3,3,0,3,5,2,1,5,1,3,3,5,0,2,5,0,1,2,3,0,5,3,0,3,1,3,1,1,2,1,4,1,3,0,4,3,5,3,3,5,2,5,0,0,3,4,4,3,4,5,3,0,0,2,4,1,0,0,0,5,5,4,0,0,2,5,2,3,3,0,3,0,3,5,3,0,2,0,0,0,4,5,2,0,5,4,5,5,4,4,5,0,1,5,5,4,0,3,5,3,3,0,4,0,0,5,4,4,0,4,0,0,0,4,3,4,4,3,1,0,3,3,0,0,4,3,4,4,4,5,1,4,0,4,3,3,0,1,3,3,2,0,0,5,0,2,0,1,4,4,1,5,0,5,3,0,0,4,5,4,2,3
362,44,M,Llanos,Salsa,Salsómano,0,3,3,0,5,2,3,3,3,0,4,2,2,2,2,4,4,2,0,5,0,4,4,3,0,4,2,5,5,3,2,0,0,0,3,0,2,2,4,4,3,2,0,3,5,5,0,3,0,0,5,3,3,1,4,4,3,5,0,0,2,4,0,4,2,0,2,5,1,5,4,3,1,0,1,1,0,0,2,4,2,3,3,5,0,4,3,5,1,0,0,0,2,4,0,0,0,0,3,3,0,4,0,3,0,3,5,3,5,3,5,2,0,3,1,3,1,0,3,5,4,3,0,2,0,2,4,5,0,5,1,4,0,3,5,4,4,4,3,1,5,4,3,0,0,3,5,2,5,5,1,4,5,0,1,0,3,5,4,3,1,3,4,0,4,4,5,0,4,3,4,3,5,5,4,2,4,0,3,5,0,0,5,0,4,0,5,2,2,0,1,0,5,0,0,3,0,3,3,4
363,54,M,Llanos,Pop,Fan del Pop,0,0,4,4,0,3,3,4,0,5,1,0,2,4,2,5,0,0,3,3,2,2,1,3,0,2,0,0,0,4,3,2,1,4,1,4,5,0,4,5,5,3,3,0,1,0,0,3,2,4,4,1,4,0,4,4,4,2,1,5,4,4,3,5,2,0,3,0,0,2,2,0,4,1,5,3,3,0,5,3,5,4,2,0,2,3,4,5,0,5,0,3,0,0,0,0,0,0,0,3,5,3,2,5,0,5,0,1,1,5,0,3,5,2,2,0,2,0,5,0,0,5,4,5,3,0,0,3,5,4,5,4,2,3,4,0,3,0,5,0,4,1,2,0,0,1,4,0,0,2,5,3,2,0,3,4,4,3,4,1,5,2,4,2,0,5,0,0,2,0,0,0,1,1,0,5,2,5,5,0,0,3,3,3,3,0,3,5,5,0,5,4,0,0,0,3,0,3,0,3
364,43,F,Pacífico,Pop,Fan del Pop,0,4,4,2,4,5,0,2,2,4,4,2,1,4,3,0,0,3,2,1,0,0,0,3,5,2,0,3,3,4,0,2,2,5,0,5,3,2,4,0,0,4,5,1,1,1,0,3,2,0,0,0,0,4,2,4,1,0,4,4,0,4,5,3,5,3,2,0,5,0,5,4,2,5,4,0,3,1,0,0,0,0,5,0,1,0,0,0,3,3,0,0,0,0,0,0,4,2,0,5,3,4,0,0,4,5,5,0,3,3,0,0,3,4,0,3,4,1,5,5,2,5,2,5,3,2,4,5,3,4,1,5,0,3,4,5,0,5,3,5,4,4,0,1,3,3,4,4,2,0,1,3,5,3,2,2,4,4,5,4,2,5,5,0,3,5,5,2,5,4,0,0,1,5,5,4,3,5,4,0,5,4,3,0,3,0,1,0,0,4,0,4,0,0,0,3,0,1,5,2
365,34,M,Bogotá,Vallenato,Amante del Vallenato,3,3,0,4,2,1,0,5,3,3,0,0,4,3,0,1,3,4,4,0,5,1,0,3,0,2,1,5,0,2,0,5,3,0,1,5,4,0,3,0,0,0,0,2,5,0,0,0,2,3,0,5,5,0,5,2,0,2,0,4,1,2,4,0,4,1,0,0,2,0,0,2,3,5,0,0,0,3,1,0,2,0,5,4,0,4,5,1,0,0,0,2,0,0,3,3,1,3,4,5,4,0,3,5,3,0,1,4,5,0,5,3,4,5,4,3,0,0,2,4,4,5,4,3,5,3,3,3,3,4,1,4,0,4,3,3,5,4,3,3,0,4,3,2,1,0,2,4,0,0,3,3,5,0,5,0,0,0,3,3,3,1,3,2,3,0,0,0,4,4,5,0,2,3,5,4,0,1,2,5,0,4,2,3,4,5,5,2,2,4,3,2,5,0,0,4,4,5,4,0
366,59,M,Pacífico,Pop,Fan del Pop,4,2,4,0,0,1,0,0,2,3,0,3,5,0,0,1,4,0,5,3,5,0,4,3,4,0,0,4,1,0,0,5,3,3,1,1,2,3,2,3,2,4,5,1,2,4,0,4,5,1,4,3,0,4,0,1,3,0,3,0,0,5,3,5,4,3,0,5,2,4,5,2,3,3,0,5,2,2,0,3,0,5,1,4,0,3,3,1,5,4,0,0,0,4,4,5,3,3,2,3,4,5,3,5,4,5,0,1,3,5,0,4,1,4,2,5,0,0,5,3,3,3,4,5,5,3,0,5,0,4,3,3,2,3,1,3,0,4,4,1,5,0,3,0,2,0,4,3,0,1,4,0,3,2,5,4,3,2,3,3,3,2,5,3,4,0,2,2,0,3,4,0,0,1,0,5,4,0,0,3,5,4,3,4,4,4,0,3,0,4,0,0,4,3,0,3,3,1,4,4
367,15,F,Bogotá,Rock,Rockero,3,5,0,1,0,0,3,0,2,1,0,4,0,3,2,0,5,0,4,0,0,2,3,1,5,0,3,0,4,0,5,0,2,5,4,0,3,5,4,0,3,4,0,4,4,2,4,0,5,2,3,2,0,5,5,1,4,5,0,3,5,5,0,0,5,0,3,0,5,2,5,0,4,2,1,2,2,4,5,5,0,3,3,4,5,3,5,3,3,4,3,4,5,0,2,3,5,4,0,3,3,4,0,0,0,1,5,1,5,3,4,0,4,5,0,0,3,3,0,5,5,0,3,2,0,2,5,1,3,3,4,3,0,0,2,0,0,4,5,3,0,5,5,1,0,1,0,2,3,5,3,2,3,3,4,3,3,2,4,3,3,4,1,2,0,3,0,4,0,5,3,3,4,0,2,3,4,0,0,0,4,1,1,5,3,4,3,3,5,5,3,4,4,4,4,3,3,4,3,3
368,29,F,Antioquia,Salsa,Salsómano,4,1,2,1,0,1,0,3,4,3,5,3,3,0,0,0,0,0,0,4,5,4,0,0,4,4,3,2,4,4,3,0,3,0,4,4,3,5,4,5,0,3,5,3,2,1,3,5,5,2,5,0,0,3,0,0,0,4,0,1,4,5,0,0,5,0,0,2,4,0,3,0,3,0,4,2,0,3,1,4,2,0,4,0,3,3,0,1,4,3,0,0,3,4,3,0,0,3,2,3,2,1,5,5,0,5,2,1,1,2,0,5,4,0,4,4,4,4,0,1,2,0,0,3,1,5,1,3,0,0,4,0,2,5,4,5,2,5,2,1,4,2,3,1,4,3,4,0,4,0,5,2,5,1,4,2,5,4,5,0,4,0,3,5,5,3,5,3,4,0,2,0,1,1,4,0,2,2,2,3,4,3,1,0,0,3,5,3,0,2,4,3,2,5,0,4,4,3,0,0
369,57,F,Caribe,Pop,Fan del Pop,5,0,3,3,0,4,2,2,1,5,0,0,2,3,5,1,5,0,2,4,3,0,1,0,5,1,0,3,2,4,0,1,0,0,4,0,3,0,3,2,0,5,0,3,4,5,1,4,4,0,0,2,3,4,5,0,0,0,3,2,0,5,5,3,4,4,5,5,3,0,0,4,3,4,0,2,2,0,3,0,5,4,2,4,4,4,2,2,4,0,2,0,1,0,0,0,0,0,4,0,1,3,0,4,4,4,0,5,0,2,5,3,4,5,2,2,3,0,5,0,2,3,2,2,0,0,3,4,0,2,5,0,5,4,5,3,0,0,0,4,0,0,1,0,5,2,5,3,3,0,5,0,3,1,4,0,3,4,0,2,0,3,2,0,1,5,1,0,0,0,0,0,5,4,0,4,0,3,0,3,3,1,4,0,0,0,5,0,5,0,3,4,4,2,0,5,4,3,2,5
370,47,M,Antioquia,Rock,Rockero,4,4,0,3,0,5,5,3,0,4,4,1,3,5,3,3,3,4,1,0,3,0,2,0,4,0,2,1,5,5,3,2,0,0,0,1,0,0,5,5,4,3,4,4,5,4,3,3,0,4,3,2,4,5,0,4,4,2,3,3,1,3,3,5,2,0,4,0,2,3,5,0,5,0,4,4,0,3,4,5,0,0,3,5,1,5,5,0,3,0,0,3,3,3,5,0,0,0,0,0,0,0,2,5,5,4,3,4,2,3,0,5,0,4,2,0,3,5,4,0,1,1,4,3,3,5,5,0,2,3,3,1,4,2,1,0,2,5,0,5,0,5,0,4,2,0,0,4,3,2,4,0,1,1,5,3,0,2,5,3,3,1,5,0,0,5,0,2,5,1,0,0,1,5,4,0,4,3,2,4,0,0,4,0,2,4,3,5,4,4,3,4,3,3,4,3,0,3,0,3
371,54,F,Caribe,Vallenato,Amante del Vallenato,5,0,0,2,3,0,3,3,0,5,0,0,2,2,1,2,2,3,3,5,4,0,4,0,0,3,1,3,4,1,4,0,2,0,0,1,0,1,0,3,1,2,3,2,0,2,0,3,0,4,3,1,3,0,1,3,4,1,5,1,0,3,5,0,2,5,5,5,3,3,2,0,3,0,4,3,3,3,0,2,5,5,2,0,5,3,1,5,3,3,3,0,0,0,4,0,5,0,3,2,0,0,2,5,3,5,5,3,0,0,3,3,3,5,1,2,5,0,3,4,0,0,0,4,2,4,5,3,0,3,3,4,5,1,4,0,1,4,0,4,0,3,0,4,3,0,0,5,4,3,4,3,1,3,3,2,3,5,4,0,4,4,2,0,0,4,2,1,0,5,2,4,0,4,0,5,3,4,0,5,2,5,2,3,3,2,0,0,1,0,3,3,0,1,0,5,4,4,0,0
372,58,M,Pacífico,Pop,Fan del Pop,4,0,4,2,2,3,4,3,0,4,0,5,5,0,4,2,0,0,5,2,5,3,4,2,2,3,3,5,0,3,4,5,1,3,3,0,0,3,2,4,3,3,0,2,2,0,0,1,3,5,4,1,1,4,5,5,3,3,3,1,5,4,2,4,0,0,2,3,4,0,0,3,2,2,1,3,2,5,3,0,5,2,0,0,0,5,4,0,3,1,2,1,3,5,0,4,3,0,0,3,2,4,4,3,3,2,2,0,1,0,0,5,5,5,4,2,2,0,1,0,5,3,0,3,0,0,0,4,5,2,4,0,3,0,4,3,0,0,3,0,0,0,3,3,5,2,0,4,2,3,2,3,0,0,0,4,4,0,3,4,0,2,3,0,5,5,0,0,0,1,0,3,0,0,0,5,3,0,4,4,3,4,0,5,4,1,3,0,0,0,4,0,3,3,3,3,0,3,4,3
373,54,F,Caribe,Pop,Fan del Pop,2,5,3,0,5,5,5,3,5,2,3,1,4,4,4,5,0,4,4,5,5,3,4,2,0,0,0,0,5,4,0,0,0,0,3,0,3,3,5,3,3,3,0,0,3,3,3,3,5,2,5,0,4,0,4,0,0,2,3,5,3,3,2,2,4,0,3,5,2,0,4,4,1,0,4,3,3,5,4,3,0,5,3,0,2,5,0,0,4,3,4,2,4,0,4,3,3,4,3,3,5,4,2,5,3,0,3,3,4,5,0,0,0,5,0,5,3,4,2,3,0,4,1,0,0,0,0,3,0,5,4,3,4,4,3,1,3,5,3,0,1,2,0,3,2,0,5,0,0,2,4,3,2,4,0,4,5,3,4,0,0,0,2,0,0,3,1,0,4,3,0,4,1,0,2,1,5,5,3,5,0,5,3,4,4,3,5,0,3,5,5,4,3,3,2,4,3,0,0,0
374,23,F,Caribe,Pop,Fan del Pop,4,1,3,0,0,0,1,3,4,0,2,5,2,4,5,4,0,5,3,0,0,1,0,0,4,5,0,2,3,5,0,0,0,3,3,3,2,0,5,4,0,2,4,1,4,3,0,4,3,1,1,0,4,4,2,4,5,3,5,0,0,0,0,0,0,0,1,0,3,3,0,3,1,5,5,1,4,3,3,3,4,3,0,0,5,4,0,4,3,4,5,0,3,3,5,0,5,0,0,0,5,5,0,0,4,0,4,0,3,4,0,4,4,0,0,0,4,3,0,3,1,4,4,3,5,3,0,4,5,5,0,5,3,2,4,0,0,3,0,3,3,4,1,0,3,3,0,5,3,1,5,2,4,0,4,0,0,0,1,4,3,4,3,0,0,4,3,5,3,3,0,3,0,0,4,3,5,0,4,5,0,0,4,0,3,1,3,3,4,3,0,3,4,1,5,0,0,5,3,0
375,30,M,Santander,Salsa,Salsómano,0,2,5,1,2,2,2,4,4,0,4,5,1,3,4,0,0,0,3,1,5,4,5,0,2,2,3,3,0,2,5,1,4,3,5,0,1,0,0,0,4,1,2,0,3,0,5,3,0,4,0,0,3,4,1,5,1,3,2,5,4,4,0,0,4,2,3,2,0,4,2,1,0,4,5,3,4,0,4,1,0,3,1,2,0,4,0,0,3,3,5,0,5,5,4,2,4,4,4,3,5,2,1,3,5,5,0,4,5,0,0,4,3,1,4,5,3,3,1,4,3,1,0,4,0,5,3,0,0,5,1,5,3,3,3,3,5,4,5,3,4,5,5,2,0,2,3,3,3,3,0,0,3,5,0,5,4,3,3,1,3,4,3,0,5,3,4,5,4,0,0,0,2,4,0,5,5,0,2,3,4,4,0,0,2,4,0,0,0,4,5,0,2,0,1,3,0,5,5,1
376,53,F,Santander,Folclor,Folclorista,1,5,4,3,0,2,4,4,0,0,0,4,3,5,5,5,4,0,2,5,0,3,4,3,4,0,5,0,5,4,3,0,5,4,1,4,2,3,4,4,3,3,0,4,0,1,3,4,4,3,0,3,0,3,3,2,3,2,5,3,3,2,0,2,5,4,5,0,4,3,3,3,0,0,4,4,1,1,2,5,0,4,2,0,3,4,1,2,3,0,5,0,3,0,2,4,4,3,2,2,5,2,3,0,2,3,1,3,3,0,0,5,4,4,3,5,3,2,2,0,4,3,4,5,4,3,5,4,1,4,0,5,2,2,2,4,2,0,1,0,0,3,2,3,3,0,0,4,0,2,2,5,3,3,0,2,0,0,4,0,0,5,2,0,4,5,3,5,2,4,0,0,4,5,1,5,2,0,5,2,1,3,1,0,0,4,0,5,3,0,5,4,3,0,5,3,0,0,3,0
377,60,M,Caribe,Folclor,Folclorista,3,3,5,2,0,0,2,5,5,0,0,0,5,4,0,2,4,0,2,3,1,0,5,5,0,4,4,4,4,0,3,5,2,0,3,5,5,0,5,5,4,5,5,3,0,1,3,0,3,1,3,0,5,3,4,0,1,0,4,5,3,2,5,5,4,0,0,0,4,0,2,0,4,3,3,3,3,2,0,0,0,5,5,1,3,5,3,4,0,0,5,4,4,4,0,1,0,0,3,3,2,3,0,1,1,4,5,3,5,0,4,0,4,0,0,0,0,3,0,0,3,3,3,0,4,5,3,3,5,0,2,0,0,0,0,3,0,2,4,1,0,5,3,5,0,4,0,5,0,3,2,0,2,4,5,0,5,3,5,0,4,0,0,3,0,5,0,2,5,2,1,5,3,4,2,3,4,3,0,0,2,5,3,5,5,2,3,4,3,3,4,0,0,3,5,5,3,5,3,4
378,59,F,Antioquia,Urbano,Urbano,0,3,5,1,3,3,3,5,5,3,4,3,0,4,0,5,4,4,3,3,3,0,4,3,4,5,3,3,4,0,5,2,3,4,0,4,5,4,0,0,1,4,3,0,2,3,2,2,3,3,2,2,0,0,0,4,5,0,3,5,0,3,4,0,5,3,5,4,4,0,4,0,2,0,1,5,4,5,0,0,3,1,0,4,5,0,0,4,4,0,0,4,0,1,2,3,1,3,3,5,4,2,5,4,4,5,5,4,2,5,4,3,0,2,5,2,4,3,0,0,0,3,3,5,4,0,5,4,5,5,5,4,3,5,3,1,0,4,0,0,3,5,0,4,3,3,0,2,3,0,0,0,0,0,0,5,5,4,4,0,4,3,0,4,0,5,0,4,3,3,0,0,5,0,3,3,3,3,0,0,0,0,4,0,1,4,2,4,0,4,1,0,0,0,0,4,5,0,2,0
379,44,F,Llanos,Rock,Rockero,1,0,4,2,1,5,4,3,5,4,0,4,3,2,3,3,3,2,0,5,3,0,4,2,2,0,1,0,0,4,4,1,1,0,0,0,3,2,5,0,0,0,1,2,5,5,3,4,5,0,2,3,4,3,4,5,3,1,0,1,5,5,5,4,3,1,2,0,0,5,4,0,5,4,3,0,2,0,1,0,3,5,5,3,5,1,3,4,5,0,4,4,0,2,2,4,0,4,0,3,4,5,4,0,3,3,4,0,0,3,4,3,0,5,3,3,3,5,0,3,5,0,3,3,0,5,2,0,1,0,5,4,5,0,1,5,2,3,3,0,3,3,2,3,2,5,4,3,0,0,2,0,0,0,4,1,3,4,3,2,4,2,0,3,5,4,3,2,2,3,4,0,5,5,2,3,0,2,0,4,2,2,3,2,4,3,3,0,2,2,0,5,4,4,0,5,0,0,1,0
380,32,F,Antioquia,Urbano,Urbano,2,4,5,0,2,0,0,5,5,1,0,0,1,5,3,3,0,3,0,4,1,3,0,5,5,0,0,3,5,3,0,3,4,0,4,4,0,0,0,3,2,3,3,0,0,3,2,5,3,5,3,0,0,0,4,0,0,0,5,4,5,0,3,5,0,0,4,0,0,4,0,4,4,4,2,4,3,2,4,0,4,5,0,3,0,5,2,3,5,0,0,5,0,5,1,4,0,0,3,0,3,0,3,0,4,0,0,0,4,5,4,0,4,0,4,0,0,0,3,4,3,0,0,0,0,0,5,0,0,2,0,2,3,0,2,0,4,0,0,0,4,3,0,4,4,0,4,3,0,3,5,0,3,0,1,5,0,3,2,0,3,4,4,5,0,2,5,0,0,3,3,0,0,4,5,0,1,2,0,4,2,4,0,2,0,4,5,4,4,0,0,0,4,2,1,3,1,3,2,4
381,18,M,Bogotá,Folclor,Folclorista,2,0,2,1,0,3,4,4,4,0,0,4,5,0,0,5,0,0,4,5,4,0,3,4,1,3,4,3,0,3,3,3,5,3,4,5,4,4,1,2,5,4,2,2,0,3,0,1,0,3,3,3,0,1,4,3,4,2,0,0,0,0,0,2,5,5,4,4,5,0,3,4,0,4,5,1,1,2,3,2,0,2,0,4,4,5,0,1,0,4,0,4,0,3,0,5,3,0,2,3,3,2,0,3,3,2,0,3,3,0,0,0,3,4,0,3,4,3,0,4,1,3,0,0,3,0,4,4,5,4,0,0,0,2,3,3,0,3,0,4,0,3,5,5,4,3,3,0,1,3,0,4,0,0,0,0,4,3,3,0,0,5,0,4,1,4,2,0,1,1,0,4,0,3,4,4,5,3,3,2,0,5,4,3,0,3,3,3,3,0,2,0,5,3,4,0,4,4,3,4
382,36,M,Caribe,Rock,Rockero,5,5,0,0,5,4,5,5,1,0,0,5,3,5,0,0,0,0,5,2,4,3,3,3,3,2,4,0,0,5,0,2,4,0,3,3,2,3,5,5,0,0,4,3,3,1,0,5,1,4,2,0,0,1,0,0,0,2,3,0,4,4,5,3,5,5,0,1,2,4,0,3,0,4,2,3,4,4,3,5,3,0,4,3,0,0,3,0,0,0,4,0,0,2,2,2,3,0,0,0,5,0,2,5,0,3,0,0,2,0,2,5,5,0,0,3,3,0,3,0,3,5,5,5,0,0,4,0,0,0,3,1,4,3,1,5,3,0,2,4,0,4,4,0,4,4,5,4,0,4,0,5,3,5,5,0,3,3,2,3,3,2,3,2,1,2,3,4,2,2,0,0,4,5,2,5,0,4,0,5,0,4,4,0,4,4,2,5,4,5,5,2,3,4,5,4,1,3,0,3
383,16,F,Santander,Vallenato,Amante del Vallenato,4,3,3,3,3,3,3,3,4,0,0,4,4,4,0,3,3,3,1,3,3,5,4,0,4,1,0,3,3,3,5,3,3,4,3,0,0,5,3,1,0,0,5,0,2,5,0,0,5,0,0,0,2,2,0,0,4,4,2,5,3,0,0,3,4,0,5,4,3,3,0,0,0,0,0,0,0,3,4,0,4,0,5,1,2,5,4,3,5,2,3,0,4,5,2,2,0,3,1,4,0,4,3,5,3,0,0,3,2,0,5,4,0,4,4,4,2,3,0,0,3,0,0,5,0,0,3,0,5,3,3,1,4,2,3,0,0,4,4,3,0,0,4,3,3,4,0,0,5,3,3,2,3,3,4,4,5,3,4,3,4,2,0,3,0,4,2,0,3,0,2,0,0,0,3,1,0,4,1,0,0,3,2,2,0,5,4,5,1,3,0,0,0,3,3,0,3,4,0,3
384,17,F,Caribe,Salsa,Salsómano,0,5,5,0,2,0,3,0,4,0,3,5,3,5,1,1,5,0,2,0,3,2,4,0,4,2,3,4,3,4,5,5,2,4,2,0,0,3,0,1,5,0,0,4,0,2,0,0,3,0,1,0,3,4,0,4,3,0,0,0,5,4,3,3,0,5,0,4,0,1,2,0,0,1,3,2,3,5,3,0,0,4,5,0,3,0,3,3,3,2,5,0,3,3,4,5,5,4,3,4,5,0,0,4,5,4,4,0,5,0,3,4,3,4,5,2,2,0,0,2,3,3,0,3,5,3,0,0,5,1,3,0,0,1,5,5,4,3,0,0,5,4,1,2,0,2,4,0,0,4,2,0,0,0,0,3,4,4,0,3,4,3,4,3,5,0,0,5,0,0,3,3,3,2,4,0,5,0,0,0,5,3,4,2,4,4,0,1,5,0,4,0,5,1,0,0,0,0,4,3
385,60,F,Santander,Salsa,Salsómano,3,4,5,3,5,1,2,4,3,0,5,0,5,3,0,3,0,0,0,4,3,2,0,3,5,2,0,4,4,0,4,3,0,3,3,1,0,0,0,3,4,4,0,4,3,0,0,0,3,0,0,3,5,4,5,3,0,4,3,2,3,4,3,5,4,3,3,2,0,1,0,5,5,3,0,3,3,2,0,0,3,2,2,4,2,0,0,0,5,0,3,5,0,4,4,3,0,3,0,3,2,0,0,0,0,4,1,0,4,2,0,4,4,0,5,5,2,4,4,0,2,0,3,4,4,5,1,1,2,5,5,4,4,1,4,5,2,5,2,4,0,3,3,3,1,5,0,5,4,4,0,0,4,4,4,1,4,4,0,0,3,2,3,3,2,2,2,3,0,1,3,0,5,0,5,3,4,4,5,2,2,2,5,0,3,0,0,2,0,3,0,5,0,3,0,2,0,4,0,3
386,56,F,Caribe,Salsa,Salsómano,0,0,3,3,2,1,4,0,3,3,4,3,4,3,0,0,0,3,3,3,5,5,4,3,0,0,4,2,4,5,3,4,1,5,3,5,3,0,2,3,1,0,0,2,0,0,0,4,4,5,1,0,0,4,3,4,2,3,2,4,0,2,3,3,4,2,5,2,3,4,3,0,5,1,1,1,0,4,2,1,4,0,1,2,3,1,0,0,4,4,0,3,0,0,0,0,0,4,4,0,2,0,2,3,3,3,0,0,3,0,3,0,5,4,0,3,3,4,3,3,3,2,0,4,5,0,3,3,1,0,4,4,4,4,3,3,0,4,3,0,4,3,2,0,3,3,0,0,2,5,3,5,0,3,2,3,2,0,0,4,0,3,0,3,3,0,5,1,3,5,3,3,0,5,0,3,0,0,5,2,0,0,0,3,4,4,0,2,4,0,1,3,4,3,5,3,5,0,3,2
